Date,A,B,C,D,E,Paid Coupon A,Paid Coupon B,Paid Coupon C,Paid Coupon D,Paid Coupon E
2018-01-12,106.6052,103.4118,102.0511,103.6244,102.8938,0.0,0.0,0.0,0.0,0.0
2018-01-15,106.712,103.4776,102.1172,103.6909,102.9612,0.0,0.0,0.0,0.0,0.0
2018-01-16,106.3268,102.6106,101.2479,102.7837,102.0993,0.0,0.0,0.0,0.0,0.0
2018-01-17,106.4479,103.6382,102.2746,103.884,103.1548,0.0,0.0,0.0,0.0,0.0
2018-01-18,106.0447,103.2409,101.8791,103.4102,102.6948,0.0,0.0,0.0,0.0,0.0
2018-01-19,106.4488,103.2742,101.9165,103.5473,102.7896,0.0,0.0,0.0,0.0,0.0
2018-01-22,106.2394,103.3144,101.9549,103.5754,102.8674,0.0,0.0,0.0,0.0,0.0
2018-01-23,106.4419,103.3056,101.945,103.573,102.8047,0.0,0.0,0.0,0.0,0.0
2018-01-24,106.3383,103.3172,101.9575,103.5194,102.8146,0.0,0.0,0.0,0.0,0.0
2018-01-25,106.5186,103.0858,101.7279,103.3276,102.5722,0.0,0.0,0.0,0.0,0.0
2018-01-26,106.5186,103.0858,101.7279,103.3276,102.5722,0.0,0.0,0.0,0.0,0.0
2018-01-29,106.1423,102.7688,101.4132,102.9437,102.2484,0.0,0.0,0.0,0.0,0.0
2018-01-30,106.3005,102.9031,101.5472,103.0817,102.3872,0.0,0.0,0.0,0.0,0.0
2018-01-31,106.1957,102.705,101.35,102.9281,102.1825,0.0,0.0,0.0,0.0,0.0
2018-02-01,105.6226,102.2386,100.8861,102.3444,101.6956,0.0,0.0,0.0,0.0,0.0
2018-02-02,105.6114,102.2876,100.9352,102.5242,101.7918,0.0,0.0,0.0,0.0,0.0
2018-02-05,105.4737,102.0414,100.6882,102.2053,101.5215,0.0,0.0,0.0,0.0,0.0
2018-02-06,105.597,102.2097,100.8557,102.3969,101.6913,0.0,0.0,0.0,0.0,0.0
2018-02-07,105.5044,102.4697,101.1613,102.706,102.0017,0.0,0.0,0.0,0.0,0.0
2018-02-08,105.9118,102.7645,101.4099,103.0079,102.2647,0.0,0.0,0.0,0.0,0.0
2018-02-09,105.7047,102.554,101.2018,102.7733,102.0465,0.0,0.0,0.0,0.0,0.0
2018-02-12,105.7016,102.6297,101.2777,102.8547,102.121,0.0,0.0,0.0,0.0,0.040999999999999995
2018-02-13,105.7016,102.6297,101.2777,102.8547,102.121,0.0,0.0,0.0,0.0,0.0
2018-02-14,105.7615,102.7805,101.4304,102.973,102.2939,0.0,0.0,0.0,0.0,0.0
2018-02-15,105.6307,102.4656,101.1174,102.6805,101.9699,0.0,0.0,0.0,0.0,0.0
2018-02-16,105.7657,102.5263,101.1817,102.7456,102.0488,0.0,0.0,0.0,0.0,0.0
2018-02-19,105.7657,102.5263,101.1817,102.7456,102.0488,0.0,0.0,0.0,0.0,0.0
2018-02-20,105.401,102.0029,100.6613,102.2017,101.4655,0.0,0.0,0.0,0.0,0.0
2018-02-21,105.4048,102.0549,100.7141,102.2002,101.5228,0.0,0.0,0.0,0.0,0.0
2018-02-22,105.2702,101.9866,100.6019,102.1454,101.465,0.0,0.0,0.0,0.0,0.0
2018-02-23,105.2504,102.1982,100.8599,102.3274,101.6332,0.0,0.0,0.0,0.0,0.0
2018-02-26,105.3208,102.0866,100.7486,102.2504,101.5599,0.0,0.0,0.0,0.0,0.0
2018-02-27,105.2856,102.2335,100.8488,102.3601,101.708,0.0,0.0,0.0,0.0,0.0
2018-02-28,105.331,102.0288,100.6923,102.1902,101.4947,0.0,0.0,0.0,0.0,0.0
2018-03-01,105.019,101.8999,100.563,102.0291,101.3383,0.0,0.0,0.0,0.0,0.0
2018-03-02,105.019,101.8999,100.563,102.0291,101.3383,0.0,0.0,0.0,0.0,0.0
2018-03-05,104.3383,101.604,100.2726,101.6639,101.0191,0.0,0.0,0.0,0.0,0.0
2018-03-06,105.205,101.7465,100.3688,101.8087,101.1619,0.0,0.0,0.0,0.0,0.0
2018-03-07,105.3968,101.8893,100.511,101.9603,101.3049,0.0,0.0,0.0,0.0,0.0
2018-03-08,105.3171,101.9053,100.5739,101.9796,101.327,0.0,0.0,0.0,0.0,0.0
2018-03-09,105.2684,101.9278,100.5526,102.0588,101.3557,0.0,0.0,0.0,0.0,0.0
2018-03-12,105.1246,102.0163,100.6395,102.0885,101.4332,0.0,0.0,0.0,0.0,0.0
2018-03-13,105.2279,101.9806,100.6504,102.0978,101.4438,0.0,0.0,0.0,0.0,0.0
2018-03-14,105.2662,102.2176,100.6578,102.1589,101.453,0.0,0.0,0.0,0.0,0.0
2018-03-15,105.3384,102.1301,100.7981,102.2784,101.5809,0.0,0.0,0.0,0.0,0.0
2018-03-16,105.5621,102.352,101.0196,102.4985,101.8004,0.0,0.0,0.0,0.0,0.0
2018-03-19,105.4786,102.1154,100.7845,102.2028,101.5579,0.0,0.0,0.0,0.0,0.0
2018-03-20,105.7349,102.3985,101.0701,102.5876,101.8758,0.0,0.0,0.0,0.0,0.0
2018-03-21,105.7078,102.3728,101.0464,102.5315,101.8135,0.0,0.0,0.0,0.0,0.0
2018-03-22,105.4833,102.2586,100.8857,102.3424,101.6825,0.0,0.0,0.0,0.0,0.0
2018-03-23,105.6755,102.267,100.9415,102.052,101.7403,0.0,0.0,0.0,0.0,0.0
2018-03-26,105.4863,102.0111,100.6405,101.7208,101.468,0.0,0.0,0.0,0.0,0.0
2018-03-27,105.8486,102.8323,101.4611,102.6222,102.3361,0.0,0.0,0.0,0.041749999999999995,0.0
2018-03-28,106.0346,102.7178,101.3927,102.9462,102.1985,0.0,0.0,0.0,0.0,0.0
2018-03-29,106.3172,102.81,101.4845,103.0424,102.2927,0.0,0.0,0.0,0.0,0.0
2018-03-30,106.3172,102.81,101.4845,103.0424,102.2927,0.0,0.0,0.0,0.0,0.0
2018-04-02,106.3169,102.8109,101.4858,103.0429,102.2936,0.0,0.0,0.0,0.0,0.0
2018-04-03,106.2475,102.9793,101.6572,103.2665,102.5408,0.0,0.0,0.0,0.0,0.0
2018-04-04,106.2857,103.1976,101.8767,103.5202,102.732,0.0,0.0,0.0,0.0,0.0
2018-04-05,107.3013,103.688,102.3629,103.9489,103.1658,0.0,0.0,0.0,0.0,0.0
2018-04-06,107.0364,103.4771,102.1525,103.7478,102.9814,0.0,0.0,0.0,0.0,0.0
2018-04-09,106.8183,103.3086,101.9831,103.5392,102.8378,0.0,0.0,0.0,0.0,0.0
2018-04-10,106.4212,102.8724,101.5471,103.0968,102.3716,0.0,0.0,0.0,0.0,0.0
2018-04-11,106.2673,102.7287,101.4545,103.1038,102.3072,0.0,0.0,0.0,0.0,0.0
2018-04-12,104.8652,103.1883,101.8688,103.5179,102.7007,0.0,0.0,0.0,0.0,0.0
2018-04-13,105.996,102.7947,101.4351,103.0898,102.317,0.0,0.0,0.0,0.0,0.0
2018-04-16,105.8659,102.2973,100.982,102.5092,101.7732,0.0,0.0,0.0,0.0,0.0
2018-04-17,106.1724,102.6505,101.3392,102.9528,102.1779,0.0,0.0,0.0,0.0,0.0
2018-04-18,105.5785,102.4322,101.1199,102.688,101.9336,0.0,0.0,0.0,0.0,0.0
2018-04-19,105.0813,102.3073,100.9948,102.5397,101.7958,0.0,0.0,0.0,0.0,0.0
2018-04-20,105.2185,101.6888,100.3921,101.9629,101.2125,0.0,0.0,0.0,0.0,0.0
2018-04-23,104.821,101.3004,100.0051,101.4958,100.807,0.0,0.0,0.0,0.0,0.0
2018-04-24,104.8291,100.8925,99.5885,100.9571,100.2978,0.0,0.0,0.0,0.0,0.0
2018-04-25,104.6431,101.2959,99.9915,101.5328,100.8103,0.0,0.0,0.0,0.0,0.0
2018-04-26,104.0542,100.9897,99.6884,101.2298,100.5071,0.0,0.0,0.0,0.0,0.0
2018-04-27,104.3922,101.061,99.7633,101.2773,100.5469,0.0,0.0,0.0,0.0,0.0
2018-04-30,104.376,101.0433,99.7442,101.2375,100.5165,0.0,0.0,0.0,0.0,0.0
2018-05-01,104.376,101.0433,99.7442,101.2375,100.5165,0.0,0.0,0.0,0.0,0.0
2018-05-02,104.1563,100.6038,99.3046,100.8329,100.0905,0.0,0.0,0.0,0.0,0.0
2018-05-03,104.1254,100.9336,99.5914,101.119,100.4025,0.0,0.0,0.0,0.0,0.0
2018-05-04,104.2888,100.829,99.532,100.9926,100.2862,0.0,0.0,0.0,0.0,0.0
2018-05-07,104.5518,100.9451,99.641,101.1516,100.4374,0.0,0.0,0.0,0.0,0.0
2018-05-08,104.8382,101.1865,99.8857,101.3682,100.6722,0.0,0.0,0.0,0.0,0.0
2018-05-09,104.4321,100.6582,99.3601,100.7647,100.0836,0.0,0.0,0.0,0.0,0.0
2018-05-10,104.3853,100.88,99.5813,101.1357,100.4016,0.0,0.0,0.0,0.0,0.0
2018-05-11,104.1565,100.6605,99.3645,100.8151,100.1331,0.0,0.0,0.0,0.0,0.0
2018-05-14,103.49,100.0118,98.7204,100.2446,99.5237,0.0,0.0,0.0,0.0,0.0
2018-05-15,103.4339,100.3606,99.0299,100.5533,99.8382,0.0,0.0,0.0,0.0,0.0
2018-05-16,104.0676,100.2246,98.9315,100.4876,99.7272,0.0,0.0,0.0,0.0,0.0
2018-05-17,103.6898,100.2035,98.9066,100.2659,99.625,0.0,0.0,0.0,0.0,0.0
2018-05-18,103.8924,100.3912,99.0835,100.389,99.7223,0.0,0.0,0.0,0.0,0.0
2018-05-21,104.0098,100.5596,99.2583,100.6148,99.9951,0.0,0.0,0.0,0.0,0.0
2018-05-22,103.4191,99.9375,98.6379,99.9862,99.3448,0.0,0.0,0.0,0.0,0.0
2018-05-23,103.7621,99.9764,98.684,99.9884,99.3524,0.0,0.0,0.0,0.0,0.0
2018-05-24,103.4223,99.9132,98.6255,100.1154,99.4099,0.0,0.0,0.0,0.0,0.0
2018-05-25,104.1124,100.242,98.9529,100.4401,99.6912,0.04415,0.0,0.0,0.0,0.0
2018-05-28,103.7331,99.9973,98.7029,100.1293,99.4276,0.0,0.0,0.0,0.0,0.0
2018-05-29,103.7007,100.193,98.7732,100.3198,99.628,0.0,0.0,0.0,0.0,0.0
2018-05-30,103.949,100.1608,98.7895,100.3583,99.6378,0.0,0.0,0.0,0.0,0.0
2018-05-31,103.9515,100.2004,98.7904,100.4082,99.6916,0.0,0.0,0.0,0.0,0.0
2018-06-01,103.5613,100.0491,98.7887,100.239,99.5185,0.0,0.0,0.0,0.0,0.0
2018-06-04,103.5505,100.2019,98.9283,100.439,99.7416,0.0,0.0,0.0,0.0,0.0
2018-06-05,103.6511,99.5817,98.2985,99.7403,99.0403,0.0,0.0,0.0,0.0,0.0
2018-06-06,103.6492,99.7294,98.4502,99.8985,99.2,0.0,0.0,0.0,0.0,0.0
2018-06-07,102.8715,99.6382,98.3695,99.808,99.0987,0.0,0.0415,0.0,0.0,0.0
2018-06-08,102.8492,99.3399,98.0596,99.4704,98.7785,0.0,0.0,0.0,0.0,0.0
2018-06-11,102.8521,99.5594,98.288,99.7089,99.0213,0.0,0.0,0.0,0.0,0.0
2018-06-12,102.8505,99.4514,98.1819,99.6009,98.9117,0.0,0.0,0.0,0.0,0.0
2018-06-13,102.849,99.3609,98.089,99.5022,98.8199,0.0,0.0,0.0,0.0,0.0
2018-06-14,103.4214,99.6103,98.3386,99.7585,99.0714,0.0,0.0,0.0,0.0,0.0
2018-06-15,103.4781,99.6698,98.3992,99.8216,99.1302,0.0,0.0,0.04005,0.0,0.0
2018-06-18,103.4808,99.6695,98.408,99.8306,99.1395,0.0,0.0,0.0,0.0,0.0
2018-06-19,103.3508,99.928,98.6614,100.0919,99.3914,0.0,0.0,0.0,0.0,0.0
2018-06-20,103.3491,99.8284,98.5713,99.9882,99.2992,0.0,0.0,0.0,0.0,0.0
2018-06-21,103.6348,100.0093,98.739,100.1595,99.6884,0.0,0.0,0.0,0.0,0.0
2018-06-22,103.6383,100.1204,98.8596,100.2901,99.6894,0.0,0.0,0.0,0.0,0.0
2018-06-25,103.6409,100.0811,98.8081,100.2403,99.6897,0.0,0.0,0.0,0.0,0.0
2018-06-26,103.6391,99.9902,98.7181,100.1501,99.6901,0.0,0.0,0.0,0.0,0.0
2018-06-27,103.6417,100.0415,98.7783,100.2086,99.5095,0.0,0.0,0.0,0.0,0.0
2018-06-28,103.6709,99.8819,98.6198,100.0421,99.3515,0.0,0.0,0.0,0.0,0.0
2018-06-29,103.4803,99.7008,98.441,99.8584,99.1687,0.0,0.0,0.0,0.0,0.0
2018-07-02,103.171,99.958,98.7018,100.141,99.4721,0.0,0.0,0.0,0.0,0.0
2018-07-03,103.2879,99.6789,98.4203,99.8406,99.148,0.0,0.0,0.0,0.0,0.0
2018-07-04,103.2205,99.6103,98.361,99.7692,99.0918,0.0,0.0,0.0,0.0,0.0
2018-07-05,103.2803,99.67,98.4081,99.8319,99.1492,0.0,0.0,0.0,0.0,0.0
2018-07-06,103.2011,99.5883,98.341,99.752,99.0681,0.0,0.0,0.0,0.0,0.0
2018-07-09,103.2914,99.9688,98.7202,100.1679,99.5019,0.0,0.0,0.0,0.0,0.0
2018-07-10,103.2286,99.6307,98.3799,99.788,99.1087,0.0,0.0,0.0,0.0,0.0
2018-07-11,103.1789,99.5794,98.3293,99.7392,99.0614,0.0,0.0,0.0,0.0,0.0
2018-07-12,103.2386,99.6518,98.3891,99.8017,99.1188,0.0,0.0,0.0,0.0,0.0
2018-07-13,103.5095,99.9117,98.6619,100.0921,99.4,0.0,0.0,0.0,0.0,0.0
2018-07-16,103.5998,100.0012,98.7388,100.1681,99.488,0.0,0.0,0.0,0.0,0.0
2018-07-17,103.4187,99.8685,98.6115,100.0387,99.3619,0.0,0.0,0.0,0.0,0.0
2018-07-18,103.4214,100.1804,98.9308,100.3695,99.6816,0.0,0.0,0.0,0.0,0.0
2018-07-19,103.4198,100.2186,98.9694,100.4097,99.7215,0.0,0.0,0.0,0.0,0.0
2018-07-20,103.6291,100.1492,98.9017,100.3382,99.6486,0.0,0.0,0.0,0.0,0.0
2018-07-23,103.6581,100.3285,99.0807,100.5618,99.8678,0.0,0.0,0.0,0.0,0.0
2018-07-24,103.6302,99.9311,98.6814,100.1108,99.4315,0.0,0.0,0.0,0.0,0.0
2018-07-25,103.4495,99.8713,98.6181,100.0486,99.3712,0.0,0.0,0.0,0.0,0.0
2018-07-26,103.4697,99.8797,98.6396,100.0621,99.3805,0.0,0.0,0.0,0.0,0.0
2018-07-27,103.6393,100.0621,98.8099,100.2404,99.5608,0.0,0.0,0.0,0.0,0.0
2018-07-30,103.6088,100.0195,98.7803,100.2004,99.5216,0.0,0.0,0.0,0.0,0.0
2018-07-31,103.4808,99.9003,98.6494,100.0805,99.4005,0.0,0.0,0.0,0.0,0.0
2018-08-01,103.6186,100.0404,98.7893,100.2184,99.5402,0.0,0.0,0.0,0.0,0.0
2018-08-02,103.7303,100.5691,99.3203,100.7715,100.0817,0.0,0.0,0.0,0.0,0.0
2018-08-03,103.8605,100.7004,99.4482,100.9099,100.2185,0.0,0.0,0.0,0.0,0.0
2018-08-06,103.9286,100.6914,99.4483,100.9321,100.2495,0.0,0.0,0.0,0.0,0.0
2018-08-07,103.6784,100.5287,99.291,100.7398,100.0488,0.0,0.0,0.0,0.0,0.0
2018-08-08,103.7987,100.5411,99.2911,100.7487,100.0579,0.0,0.0,0.0,0.0,0.0
2018-08-09,103.7187,100.5109,99.2615,100.7085,100.0191,0.0,0.0,0.0,0.0,0.0
2018-08-10,103.9007,100.5908,99.3382,100.7886,100.1111,0.0,0.0,0.0,0.0,0.0
2018-08-13,103.7903,100.6586,99.419,100.8688,100.1803,0.0,0.0,0.0,0.0,0.040999999999999995
2018-08-14,103.7913,100.4791,99.2412,100.6816,99.9921,0.0,0.0,0.0,0.0,0.0
2018-08-15,103.7913,100.4791,99.2412,100.6816,99.9921,0.0,0.0,0.0,0.0,0.0
2018-08-16,103.7891,100.4397,99.1997,100.6417,99.9601,0.0,0.0,0.0,0.0,0.0
2018-08-17,103.7891,100.4397,99.1997,100.6417,99.9601,0.0,0.0,0.0,0.0,0.0
2018-08-20,103.4502,100.4479,99.2083,100.6595,99.9987,0.0,0.0,0.0,0.0,0.0
2018-08-21,103.6199,100.24,98.9981,100.4382,99.7598,0.0,0.0,0.0,0.0,0.0
2018-08-22,103.6199,100.24,98.9981,100.4382,99.7598,0.0,0.0,0.0,0.0,0.0
2018-08-23,103.519,100.3117,99.07,100.5091,99.8287,0.0,0.0,0.0,0.0,0.0
2018-08-24,103.45,100.2014,98.9616,100.3903,99.7111,0.0,0.0,0.0,0.0,0.0
2018-08-27,103.4399,100.2012,98.9703,100.3992,99.7109,0.0,0.0,0.0,0.0,0.0
2018-08-28,103.4514,100.1885,98.9497,100.3818,99.702,0.0,0.0,0.0,0.0,0.0
2018-08-29,103.4499,100.1589,98.9291,100.36,99.6716,0.0,0.0,0.0,0.0,0.0
2018-08-30,103.2481,100.1294,98.8998,100.3203,99.6414,0.0,0.0,0.0,0.0,0.0
2018-08-31,103.2783,100.2385,98.8089,100.2287,99.5505,0.0,0.0,0.0,0.0,0.0
2018-09-03,103.1785,100.1291,98.9097,100.3696,99.7008,0.0,0.0,0.0,0.0,0.0
2018-09-04,103.3099,99.9612,98.7389,100.1503,99.4687,0.0,0.0,0.0,0.0,0.0
2018-09-05,103.3085,99.752,98.5186,99.9318,99.2502,0.0,0.0,0.0,0.0,0.0
2018-09-06,102.8207,99.5811,98.3488,99.7489,99.0794,0.0,0.0,0.0,0.0,0.0
2018-09-07,102.7706,99.5317,98.3011,99.7113,99.0285,0.0,0.0,0.0,0.0,0.0
2018-09-10,102.812,99.5693,98.3515,99.7596,99.0796,0.0,0.0,0.0,0.0,0.0
2018-09-11,102.5481,99.3204,98.1,99.4909,98.8205,0.0,0.0,0.0,0.0,0.0
2018-09-12,102.4489,99.23,98.0109,99.4012,98.7192,0.0,0.0,0.0,0.0,0.0
2018-09-13,102.4489,99.23,98.0109,99.4012,98.7192,0.0,0.0,0.0,0.0,0.0
2018-09-14,102.3618,99.1402,97.9188,99.2995,98.6311,0.0,0.0,0.0,0.0,0.0
2018-09-17,102.4705,99.4507,98.249,99.6679,99.008,0.0,0.0,0.0,0.0,0.0
2018-09-18,102.5413,99.2195,98.011,99.4003,98.7203,0.0,0.0,0.0,0.0,0.0
2018-09-19,102.5394,99.4019,98.1813,99.5788,98.8983,0.0,0.0,0.0,0.0,0.0
2018-09-20,102.5394,99.4019,98.1813,99.5788,98.8983,0.0,0.0,0.0,0.0,0.0
2018-09-21,102.5408,99.3204,98.1015,99.4901,98.8102,0.0,0.0,0.0,0.0,0.0
2018-09-24,102.7083,99.49,98.2709,99.6721,98.9879,0.0,0.0,0.0,0.0,0.0
2018-09-25,102.4507,99.3583,98.1484,99.5303,98.8613,0.0,0.0,0.0,0.0,0.0
2018-09-26,102.7991,99.3216,98.1082,99.4879,98.811,0.0,0.0,0.0,0.0,0.0
2018-09-27,102.798,99.4291,98.2199,99.6083,98.9293,0.0,0.0,0.0,0.041749999999999995,0.0
2018-09-28,102.9003,99.5703,98.3619,99.7584,99.0819,0.0,0.0,0.0,0.0,0.0
2018-10-01,103.1006,99.7607,98.5607,99.978,99.3189,0.0,0.0,0.0,0.0,0.0
2018-10-02,103.1006,99.7607,98.5607,99.978,99.3189,0.0,0.0,0.0,0.0,0.0
2018-10-03,103.0995,99.918,98.7014,100.1204,99.4291,0.0,0.0,0.0,0.0,0.0
2018-10-04,103.0983,99.621,98.4102,99.8088,99.1206,0.0,0.0,0.0,0.0,0.0
2018-10-05,103.0992,99.2812,98.0691,99.4382,98.7721,0.0,0.0,0.0,0.0,0.0
2018-10-08,103.3806,99.2816,98.07,99.438,98.7724,0.0,0.0,0.0,0.0,0.0
2018-10-09,102.9582,99.2821,98.071,99.4379,98.7728,0.0,0.0,0.0,0.0,0.0
2018-10-10,102.9614,99.9111,98.7019,100.1087,99.4211,0.0,0.0,0.0,0.0,0.0
2018-10-11,103.3179,100.0805,98.8711,100.2811,99.5902,0.0,0.0,0.0,0.0,0.0
2018-10-12,103.4618,100.2089,99.0087,100.4181,99.7299,0.0,0.0,0.0,0.0,0.0
2018-10-15,103.5407,100.2999,99.0916,100.5085,99.8188,0.0,0.0,0.0,0.0,0.0
2018-10-16,103.6999,100.3786,99.1786,100.5902,99.8992,0.0,0.0,0.0,0.0,0.0
2018-10-17,103.7986,100.511,99.2992,100.7321,100.0305,0.0,0.0,0.0,0.0,0.0
2018-10-18,103.7986,100.511,99.2992,100.7321,100.0305,0.0,0.0,0.0,0.0,0.0
2018-10-19,103.7607,100.511,99.3088,100.7303,100.0301,0.0,0.0,0.0,0.0,0.0
2018-10-22,103.772,100.3789,99.19,100.6387,99.958,0.0,0.0,0.0,0.0,0.0
2018-10-23,103.8888,100.602,99.388,100.8114,100.1188,0.0,0.0,0.0,0.0,0.0
2018-10-24,103.9,100.6805,99.4791,100.9018,100.212,0.0,0.0,0.0,0.0,0.0
2018-10-25,103.8016,100.8212,99.6115,101.04,100.3391,0.0,0.0,0.0,0.0,0.0
2018-10-26,103.8818,100.8292,99.6208,101.0421,100.3511,0.0,0.0,0.0,0.0,0.0
2018-10-29,104.2517,100.8208,99.6212,101.0414,100.3509,0.0,0.0,0.0,0.0,0.0
2018-10-30,104.201,101.0402,99.8316,101.2585,100.5589,0.0,0.0,0.0,0.0,0.0
2018-10-31,104.0518,101.011,99.8112,101.2317,100.5417,0.0,0.0,0.0,0.0,0.0
2018-11-01,104.0503,100.9116,99.7085,101.1311,100.431,0.0,0.0,0.0,0.0,0.0
2018-11-02,104.4003,100.5486,99.3401,100.7399,100.0585,0.0,0.0,0.0,0.0,0.0
2018-11-05,104.3987,100.8916,99.6783,101.0589,100.4094,0.0,0.0,0.0,0.0,0.0
2018-11-06,104.3391,101.172,99.9797,101.4989,100.8112,0.0,0.0,0.0,0.0,0.0
2018-11-07,104.3391,101.172,99.9797,101.4989,100.8112,0.0,0.0,0.0,0.0,0.0
2018-11-08,104.3391,101.172,99.9797,101.4989,100.8112,0.0,0.0,0.0,0.0,0.0
2018-11-09,104.482,100.8706,99.6685,101.042,100.3914,0.0,0.0,0.0,0.0,0.0
2018-11-12,104.628,101.0188,99.8207,101.2011,100.539,0.0,0.0,0.0,0.0,0.0
2018-11-13,104.8884,100.9487,99.7514,101.1183,100.4712,0.0,0.0,0.0,0.0,0.0
2018-11-14,104.9883,101.0803,99.8789,101.2602,100.6019,0.0,0.0,0.0,0.0,0.0
2018-11-15,105.1984,101.2698,100.0681,101.4584,100.8004,0.0,0.0,0.0,0.0,0.0
2018-11-16,105.2011,101.1909,99.991,101.3696,100.7108,0.0,0.0,0.0,0.0,0.0
2018-11-19,104.7217,101.5206,100.3282,101.7888,101.1294,0.0,0.0,0.0,0.0,0.0
2018-11-20,105.1996,101.0509,99.8488,101.2208,100.5709,0.0,0.0,0.0,0.0,0.0
2018-11-21,105.1996,101.0509,99.8488,101.2208,100.5709,0.0,0.0,0.0,0.0,0.0
2018-11-22,104.778,101.1818,99.9894,101.3515,100.7006,0.0,0.0,0.0,0.0,0.0
2018-11-23,104.778,101.1818,99.9894,101.3515,100.7006,0.0,0.0,0.0,0.0,0.0
2018-11-26,104.8721,101.272,100.0715,101.4499,100.7888,0.04415,0.0,0.0,0.0,0.0
2018-11-27,104.9494,101.358,100.17,101.5397,100.8897,0.0,0.0,0.0,0.0,0.0
2018-11-28,104.8499,101.2594,100.0681,101.4398,100.7799,0.0,0.0,0.0,0.0,0.0
2018-11-29,105.4291,101.4192,100.2197,101.6114,100.9481,0.0,0.0,0.0,0.0,0.0
2018-11-30,105.4288,101.6281,100.4415,101.8291,101.1706,0.0,0.0,0.0,0.0,0.0
2018-12-03,105.1982,102.2217,101.0294,102.4785,101.8183,0.0,0.0,0.0,0.0,0.0
2018-12-04,105.3091,101.6809,100.4911,101.8792,101.2204,0.0,0.0,0.0,0.0,0.0
2018-12-05,105.9491,101.8081,100.6182,102.0295,101.3593,0.0,0.0,0.0,0.0,0.0
2018-12-06,105.9502,102.0301,100.84,102.258,101.5788,0.0,0.0,0.0,0.0,0.0
2018-12-07,105.9493,102.319,101.1319,102.5716,101.8779,0.0,0.0415,0.0,0.0,0.0
2018-12-10,105.9505,102.1896,101.0002,102.4402,101.7586,0.0,0.0,0.0,0.0,0.0
2018-12-11,105.9516,101.9905,100.8115,102.2183,101.5507,0.0,0.0,0.0,0.0,0.0
2018-12-12,105.9485,101.9112,100.7297,102.1308,101.4616,0.0,0.0,0.0,0.0,0.0
2018-12-13,106.0512,102.4081,101.2303,102.6581,101.9812,0.0,0.0,0.0,0.0,0.0
2018-12-14,105.9994,102.5317,101.3517,102.7892,102.1021,0.0,0.0,0.0,0.0,0.0
2018-12-17,105.9499,102.7492,101.569,103.0184,102.3604,0.0,0.0,0.04005,0.0,0.0
2018-12-18,105.951,102.269,101.0992,102.518,101.8382,0.0,0.0,0.0,0.0,0.0
2018-12-19,106.5491,102.4405,101.2583,102.6901,102.011,0.0,0.0,0.0,0.0,0.0
2018-12-20,106.55,102.8602,101.6811,103.1407,102.4514,0.0,0.0,0.0,0.0,0.0
2018-12-21,106.5483,102.818,101.6407,103.0888,102.4105,0.0,0.0,0.0,0.0,0.0
2018-12-24,106.5501,102.8189,101.6385,103.0905,102.4088,0.0,0.0,0.0,0.0,0.0
2018-12-25,106.5501,102.8189,101.6385,103.0905,102.4088,0.0,0.0,0.0,0.0,0.0
2018-12-26,106.551,102.7802,101.6004,103.0501,102.3614,0.0,0.0,0.0,0.0,0.0
2018-12-27,106.7002,102.9395,101.772,103.2181,102.5301,0.0,0.0,0.0,0.0,0.0
2018-12-28,106.4479,102.8619,101.6793,103.1286,102.4521,0.0,0.0,0.0,0.0,0.0
2018-12-31,106.2506,103.0583,101.8797,103.1316,102.6589,0.0,0.0,0.0,0.0,0.0
2019-01-01,106.6992,102.5297,101.3616,102.7798,102.1083,0.0,0.0,0.0,0.0,0.0
2019-01-02,105.992,102.5406,101.3607,102.7787,102.1118,0.0,0.0,0.0,0.0,0.0
2019-01-03,106.1695,102.7115,101.5397,102.9718,102.3009,0.0,0.0,0.0,0.0,0.0
2019-01-04,105.9797,102.5183,101.3488,102.7698,102.1007,0.0,0.0,0.0,0.0,0.0
2019-01-07,105.801,102.9806,101.8099,103.1916,102.5594,0.0,0.0,0.0,0.0,0.0
2019-01-08,106.049,102.3806,101.2085,102.6084,101.9483,0.0,0.0,0.0,0.0,0.0
2019-01-09,106.0501,102.5304,101.3583,102.7793,102.1114,0.0,0.0,0.0,0.0,0.0
2019-01-10,106.0512,102.6107,101.4388,102.8599,102.1905,0.0,0.0,0.0,0.0,0.0
2019-01-11,106.0504,102.5287,101.3587,102.7791,102.1214,0.0,0.0,0.0,0.0,0.0
2019-01-14,106.0515,102.658,101.488,102.9111,102.2382,0.0,0.0,0.0,0.0,0.0
2019-01-15,106.1988,102.7791,101.6092,103.039,102.3718,0.0,0.0,0.0,0.0,0.0
2019-01-16,105.9494,102.602,101.4292,102.8616,102.1907,0.0,0.0,0.0,0.0,0.0
2019-01-17,105.9506,102.4783,101.3105,102.7318,102.0687,0.0,0.0,0.0,0.0,0.0
2019-01-18,105.8501,102.4904,101.3201,102.7286,102.0711,0.0,0.0,0.0,0.0,0.0
2019-01-21,105.8513,102.7985,101.6317,103.0189,102.4009,0.0,0.0,0.0,0.0,0.0
2019-01-22,105.9688,102.3699,101.2092,102.5983,101.949,0.0,0.0,0.0,0.0,0.0
2019-01-23,105.8288,102.531,101.3702,102.7681,102.1194,0.0,0.0,0.0,0.0,0.0
2019-01-24,105.8715,102.4484,101.2884,102.6902,102.0313,0.0,0.0,0.0,0.0,0.0
